"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","ConductivityLab","ConductivityLab_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenmgL","DissolvedOxygenmgL_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalNitrogen","TotalNitrogen_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual","pHLab","pHLab_Qual"
"08:21:00 27/03/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,1,NA,NA,9.48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:23:00 10/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436,1,NA,NA,10.89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1,0.68,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:24:00 06/03/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,1,NA,NA,7.92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:25:00 03/03/2005",NA,NA,NA,NA,NA,NA,NA,NA,60,65,349,65,NA,NA,NA,NA,NA,NA,7.5,65,7.2,65,0.03,65,0.64,65,NA,NA,NA,NA,NA,NA,0.12,65,NA,NA,0.15,65,57,65,57,65,20.6,65,NA,NA,NA,NA
"08:25:00 12/06/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440,1,NA,NA,10.57,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.084,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:25:00 13/04/2005",NA,NA,NA,NA,NA,NA,NA,NA,80,65,319,65,NA,NA,NA,NA,NA,NA,8.8,65,6.9,65,0.12,65,0.66,65,NA,NA,NA,NA,NA,NA,0.2,65,NA,NA,0.21,65,62,65,57,65,NA,NA,NA,NA,NA,NA
"08:25:00 14/01/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,1,NA,NA,8.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:25:00 22/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,1,NA,NA,10.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,1,0.076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:26:00 30/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,1,NA,NA,7.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:30:00 03/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,1,NA,NA,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.101,1,NA,NA,NA,NA,NA,NA,NA,NA,6.89,1
"08:30:00 04/10/2004",NA,NA,NA,NA,NA,NA,NA,NA,100,65,380,65,NA,NA,NA,NA,NA,NA,8.2,65,6.6,65,0.01,65,1,65,NA,NA,NA,NA,NA,NA,0.66,65,NA,NA,0.12,65,48,65,52,65,13.9,65,NA,NA,NA,NA
"08:30:00 06/05/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,1,NA,NA,10.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1,0.09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:30:00 06/09/2004",NA,NA,NA,NA,NA,NA,NA,NA,80,65,400,65,NA,NA,NA,NA,NA,NA,9.5,65,6.8,65,0.01,65,0.93,65,NA,NA,NA,NA,NA,NA,0.72,65,NA,NA,0.1,65,30,65,39,65,11.4,65,NA,NA,NA,NA
"08:30:00 06/10/2003",NA,NA,NA,NA,NA,NA,NA,NA,90,65,330,65,NA,NA,NA,NA,NA,NA,9.2,65,7,65,0.02,65,1.1,65,NA,NA,NA,NA,NA,NA,0.9,65,NA,NA,0.15,65,44,65,NA,NA,13,65,NA,NA,NA,NA
"08:30:00 07/04/2003",0.02,65,NA,NA,NA,NA,NA,NA,20,65,420,65,NA,NA,NA,NA,NA,NA,10.8,65,7.2,65,0.01,65,0.55,65,NA,NA,NA,NA,NA,NA,0.19,65,NA,NA,0.09,65,87,65,36,65,15.9,65,NA,NA,NA,NA
"08:30:00 10/12/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,1,NA,NA,8.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:30:00 23/02/2004",NA,NA,NA,NA,NA,NA,NA,NA,45,65,360,65,NA,NA,NA,NA,NA,NA,8.4,65,6.9,65,0.01,65,0.7,65,NA,NA,NA,NA,NA,NA,0.14,65,NA,NA,0.12,65,49,65,51,65,19.6,65,NA,NA,NA,NA
"08:30:00 23/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:30:00 30/06/2003",0.05,65,NA,NA,NA,NA,NA,NA,35,65,400,65,NA,NA,NA,NA,NA,NA,10.5,65,7,65,0.006,65,0.51,65,NA,NA,NA,NA,NA,NA,0.59,65,NA,NA,0.06,65,30,65,NA,NA,9.1,65,NA,NA,NA,NA
"08:31:00 06/09/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,1,NA,NA,9.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:31:00 06/10/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,1,NA,NA,9.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:31:00 30/06/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,1,NA,NA,10.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1,0.061,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:33:00 10/04/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,1,NA,NA,9.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:34:00 08/11/2006",NA,NA,NA,NA,NA,NA,NA,NA,30,65,NA,NA,NA,NA,NA,NA,NA,NA,9,65,7.4,65,0.003,65,0.33,65,NA,NA,NA,NA,NA,NA,0.2,65,NA,NA,0.03,65,50,65,53,65,15.4,65,NA,NA,NA,NA
"08:35:00 19/06/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,1,NA,NA,11.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:35:00 29/07/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1,NA,NA,11.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1,0.067,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:36:00 23/02/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:36:00 23/09/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:37:00 01/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,1,NA,NA,9.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:37:00 06/04/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,1,NA,NA,8.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:37:00 16/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,1,NA,NA,8.41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:38:00 03/11/2005",NA,NA,NA,NA,NA,NA,NA,NA,50,65,423,65,NA,NA,NA,NA,NA,NA,7.3,65,7,65,0.03,65,0.41,65,NA,NA,NA,NA,NA,NA,0.37,65,NA,NA,0.11,65,49,65,49,65,NA,NA,NA,NA,NA,NA
"08:38:00 11/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331,1,NA,NA,9.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:40:00 13/12/2004",NA,NA,NA,NA,NA,NA,NA,NA,70,65,210,65,NA,NA,NA,NA,NA,NA,6.9,65,6.3,65,0.02,65,1.1,65,NA,NA,NA,NA,NA,NA,0.67,65,NA,NA,0.24,65,140,65,130,65,20.5,65,NA,NA,NA,NA
"08:40:00 20/05/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1,0.069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:42:00 21/10/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,1,NA,NA,9.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 09/02/2004",NA,NA,NA,NA,NA,NA,NA,NA,35,65,310,65,NA,NA,NA,NA,NA,NA,7.9,65,7.2,65,0.01,65,0.54,65,NA,NA,NA,NA,NA,NA,0.02,65,NA,NA,0.09,65,3,65,52,65,22,65,NA,NA,NA,NA
"08:45:00 11/02/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 12/11/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 14/07/2003",0.02,65,NA,NA,NA,NA,NA,NA,35,65,350,65,NA,NA,NA,NA,NA,NA,10.4,65,7.3,65,0.005,65,0.4,65,NA,NA,NA,NA,NA,NA,0.52,65,NA,NA,0.03,65,30,65,NA,NA,8.3,65,NA,NA,NA,NA
"08:45:00 16/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,1,NA,NA,11.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 17/11/2003",NA,NA,NA,NA,NA,NA,NA,NA,90,65,350,65,NA,NA,NA,NA,NA,NA,8.9,65,7.4,65,0.02,65,0.65,65,NA,NA,NA,NA,NA,NA,0.37,65,NA,NA,0.1,65,36,65,NA,NA,18.6,65,NA,NA,NA,NA
"08:45:00 19/04/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,1,NA,NA,8.33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 26/02/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,1,0.21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:45:00 29/01/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,1,NA,NA,7.31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:46:00 09/02/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,1,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:46:00 14/07/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,1,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,1,0.04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:46:00 17/11/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,1,NA,NA,8.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:46:00 20/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1,0.093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:47:00 16/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351,1,NA,NA,10.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1,0.095,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:48:00 24/04/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,1,NA,NA,7.79,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1,0.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:49:00 11/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,1,NA,NA,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:50:00 01/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,70,65,340,65,NA,NA,NA,NA,NA,NA,10.7,65,7.7,65,0.008,65,0.61,65,NA,NA,NA,NA,NA,NA,0.3,65,NA,NA,0.11,65,34,65,NA,NA,20.3,65,NA,NA,NA,NA
"08:50:00 07/10/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:50:00 08/04/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,1,NA,NA,9.06,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:50:00 14/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,1,NA,NA,8.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:50:00 26/08/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,1,NA,NA,12.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:52:00 17/06/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,1,0.076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:52:00 27/07/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,1,0.097,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:53:00 10/02/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,1,NA,NA,7.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:53:00 22/04/2003",0.03,65,NA,NA,NA,NA,NA,NA,25,65,320,65,NA,NA,NA,NA,NA,NA,8.6,65,7,65,0.008,65,0.39,65,NA,NA,NA,NA,NA,NA,0.16,65,NA,NA,0.06,65,55,65,27,65,15.4,65,NA,NA,NA,NA
"08:53:00 28/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433,1,NA,NA,8.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:53:00 30/03/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,341,1,NA,NA,7.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:54:00 12/09/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,1,NA,NA,9.86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.096,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:54:00 22/04/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,1,NA,NA,8.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:55:00 18/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,1,NA,NA,11.62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.071,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:56:00 18/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,1,NA,NA,8.98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:57:00 13/04/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,1,NA,NA,7.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08:58:00 25/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,1,NA,NA,8.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1,0.13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 02/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,1,NA,NA,7.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.169,1,NA,NA,NA,NA,NA,NA,NA,NA,7.29,1
"09:00:00 03/09/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,1,NA,NA,10.46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 04/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,1,NA,NA,9.74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1,0.068,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 08/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,1,NA,NA,9.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,1,0.093,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 09/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,1,NA,NA,8.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,0.92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 15/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,1,NA,NA,8.09,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1,0.18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 15/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,1,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 15/08/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1,NA,NA,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1,0.076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 16/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 20/08/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339,1,NA,NA,11.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,1,0.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 21/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,1,NA,NA,8.65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 22/09/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321,1,NA,NA,9.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,1,0.095,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 23/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,1,NA,NA,11.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 25/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,1,NA,NA,8.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 25/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,1,NA,NA,7.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,6.73,1
"09:00:00 25/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,1,NA,NA,10.84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,1,0.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:00:00 26/07/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,415,65,NA,NA,NA,NA,NA,NA,11.3,65,7.2,65,0.005,65,0.34,65,NA,NA,NA,NA,NA,NA,0.77,65,NA,NA,0.05,65,40,65,41,65,10.5,65,NA,NA,NA,NA
